question_id,category,question,ground_truth,hallucination_detected,flagged_claims_count,precision_at_5,reciprocal_rank,ndcg_at_10,latency_ms,error,error_message
Q087,two_device_comparison,Which phone has more RAM: the Blackview BL9000 Pro or the iQOO Neo 8 56 Max?,Blackview BL9000 Pro (8),false,0,0.0,0.0,0.0,2690,false,
Q088,two_device_comparison,Which phone is cheaper: the Xperia 10 43 Pro or the Fairphone 5 10?,Xperia 10 43 Pro (349),false,0,0.0,0.0,0.0,535,false,
Q089,two_device_comparison,Which phone has a bigger battery: the iQOO Neo 8 51 Plus or the POCO C4 98?,POCO C4 98 (5000),false,0,0.0,0.0,0.0,513,false,
Q090,two_device_comparison,Which phone has more RAM: the Oppo A5 61 Plus or the Moto G52 10 SE?,Moto G52 10 SE (8),false,0,0.0,0.0,0.0,655,false,
Q091,two_device_comparison,Which phone is cheaper: the Spark 10 1 5G or the X7 82 Ultra?,Spark 10 1 5G (99),false,0,0.0,0.0,0.0,5406,false,
Q092,two_device_comparison,Which phone is newer: the X8 33 Pro or the iQOO Z6 4 SE?,iQOO Z6 4 SE (2023),true,2,0.0,0.0,0.0,3043,false,
Q093,two_device_comparison,Which phone has a bigger battery: the Pova 5 50 5G or the Nokia 9 PureView?,Pova 5 50 5G (5000),false,0,0.0,0.0,0.0,778,false,
Q094,two_device_comparison,Which phone has a bigger battery: the Meizu 20 70 Max or the Moto E40 91 5G?,Meizu 20 70 Max (5000),false,0,0.0,0.0,0.0,493,false,
Q095,two_device_comparison,Which phone is newer: the Spark 20 78 SE or the Samsung Galaxy S24+?,Samsung Galaxy S24+ (2024),true,1,0.0,0.0625,0.0,3801,false,
Q096,two_device_comparison,Which phone has more RAM: the C35 18 Plus or the Hot 40 4 5G?,Hot 40 4 5G (8),false,0,0.0,0.0,0.0,1778,false,
Q097,two_device_comparison,Which phone is cheaper: the Note 30 99+ or the Xperia L 52?,Note 30 99+ (199),false,0,0.0,0.0,0.0,534,false,
Q098,two_device_comparison,Which phone has a bigger battery: the Meizu 21 35 5G or the Sony Xperia 1 IV?,Sony Xperia 1 IV (5000),true,2,0.0,0.0,0.0,1395,false,
Q099,two_device_comparison,Which phone has more RAM: the X70 87 Neo or the Oppo A3 88 Ultra?,X70 87 Neo (16),false,0,0.0,0.0,0.0,1169,false,
Q100,two_device_comparison,Which phone has more storage: the Huawei Pura 70 Pro+ or the P50 94+?,Huawei Pura 70 Pro+ (1024),false,0,0.0,0.0,0.0,552,false,
Q101,recommendation_with_constraints,What is the best phone under $200 from OnePlus with 5G?,"Nord N2 70 Ultra ($199, 6GB RAM)",false,0,0.0,0.0,0.0,1229,false,
Q102,recommendation_with_constraints,What is the best phone under $800 from TCL?,"TCL 50 XE ($249, 8GB RAM)",false,0,0.0,0.0,0.0,2211,false,
Q103,recommendation_with_constraints,What is the best phone under $1500?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",false,0,0.0,0.0,0.0,3710,false,
Q104,recommendation_with_constraints,What is the best phone under $600 from Nokia with NFC?,"Nokia G6 2s ($599, 12GB RAM)",false,0,0.0,0.0,0.0,944,false,
Q105,recommendation_with_constraints,What is the best phone under $200?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,1297,false,
Q106,recommendation_with_constraints,What is the best phone under $150 with 5G?,"Samsung Galaxy A05 ($129, 4GB RAM)",false,0,0.6,1.0,1.0,1453,false,
Q107,recommendation_with_constraints,What is the best phone under $200 from Google with 5G?,"Pixel 4a 96 Max ($199, 6GB RAM)",false,0,0.0,0.08333333333333333,0.0,1415,false,
Q108,recommendation_with_constraints,What is the best phone under $400 from OnePlus?,"OnePlus Nord 2T ($399, 12GB RAM)",false,0,0.0,0.0,0.0,592,false,
Q109,recommendation_with_constraints,What is the best phone under $1500 from Fairphone?,"Fairphone 4 55 Max ($599, 12GB RAM)",false,0,0.0,0.0,0.0,786,false,
Q110,recommendation_with_constraints,What is the best phone under $600?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,2600,false,
Q111,recommendation_with_constraints,What is the best phone under $600 from Xiaomi with 5G?,"Xiaomi POCO M6 Pro ($249, 12GB RAM)",false,0,0.0,0.0,0.0,523,false,
Q112,recommendation_with_constraints,What is the best phone under $300?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,1103,false,
Q113,recommendation_with_constraints,What is the best phone under $200 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,1533,false,
Q114,recommendation_with_constraints,What is the best phone under $150 from Samsung with 5G?,"Samsung Galaxy A05 ($129, 4GB RAM)",false,0,0.6,1.0,1.0,1797,false,
Q115,recommendation_with_constraints,What is the best phone under $300 from Sony with NFC?,"Sony Xperia L4 ($249, 8GB RAM)",false,0,0.0,0.0,0.0,490,false,
Q116,recommendation_with_constraints,What is the best phone under $800 with NFC?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,838,false,
Q117,recommendation_with_constraints,What is the best phone under $250?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,1431,false,
Q118,recommendation_with_constraints,What is the best phone under $150?,"Xiaomi Redmi 12 ($149, 8GB RAM)",false,0,0.0,0.0,0.0,943,false,
Q119,recommendation_with_constraints,What is the best phone under $1000 with 5G?,"Asus ROG Phone 5s ($999, 18GB RAM)",false,0,0.0,0.0,0.0,2160,false,
Q120,recommendation_with_constraints,What is the best phone under $300 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,978,false,
Q121,recommendation_with_constraints,What is the best phone under $1500 from Huawei with NFC?,"Mate 60 37 Pro ($1099, 16GB RAM)",false,0,0.0,0.0,0.0,581,false,
Q122,recommendation_with_constraints,What is the best phone under $400 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,1585,false,
Q123,recommendation_with_constraints,What is the best phone under $400 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,3458,false,
Q124,recommendation_with_constraints,What is the best phone under $800 with 5G?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,3443,false,
Q125,recommendation_with_constraints,What is the best phone under $200 from OnePlus with NFC?,"Nord N2 70 Ultra ($199, 6GB RAM)",false,0,0.0,0.0,0.0,460,false,
Q126,recommendation_with_constraints,What is the best phone under $200 from Sony?,"Xperia L 29 5G ($199, 6GB RAM)",false,0,0.0,0.0,0.0,607,false,
Q127,recommendation_with_constraints,What is the best phone under $400?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,3689,false,
Q128,recommendation_with_constraints,What is the best phone under $1000?,"Asus ROG Phone 5s ($999, 18GB RAM)",true,2,0.0,0.0,0.0,3393,false,
Q129,recommendation_with_constraints,What is the best phone under $250 from Infinix?,"Infinix Hot 30 ($149, 8GB RAM)",false,0,0.0,0.0,0.0,3622,false,
Q130,recommendation_with_constraints,What is the best phone under $800 from Samsung?,"Galaxy A7 50 Max ($599, 12GB RAM)",false,0,0.0,0.0,0.0,2264,false,
Q131,recommendation_with_constraints,What is the best phone under $500?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,2769,false,
Q132,recommendation_with_constraints,What is the best phone under $200 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,724,false,
Q133,recommendation_with_constraints,What is the best phone under $1500 from Nothing with 5G?,"Nothing Phone 2a ($349, 12GB RAM)",false,0,0.0,0.0,0.0,1590,false,
Q134,recommendation_with_constraints,What is the best phone under $500 from Tecno?,"Tecno Spark 20 Pro ($179, 8GB RAM)",false,0,0.0,0.0,0.0,1815,false,
Q135,recommendation_with_constraints,What is the best phone under $600 from Nothing with 5G?,"Nothing Phone 2a ($349, 12GB RAM)",false,0,0.0,0.0,0.0,2907,false,
Q136,recommendation_with_constraints,What is the best phone under $1500 from Xiaomi?,"Xiaomi 14 Pro ($999, 16GB RAM)",false,0,0.0,0.0,0.0,1441,false,
Q137,recommendation_with_constraints,What is the best phone under $1500 with NFC?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",false,0,0.0,0.0,0.0,4327,false,
Q138,recommendation_with_constraints,What is the best phone under $600 from Honor with 5G?,"Honor X9b ($299, 12GB RAM)",false,0,0.0,0.0,0.0,1255,false,
Q139,recommendation_with_constraints,What is the best phone under $1000 from Infinix with 5G?,"Infinix Zero 30 5G ($299, 8GB RAM)",false,0,0.0,0.0,0.0,1509,false,
Q140,recommendation_with_constraints,What is the best phone under $500 with NFC?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,1016,false,
Q141,recommendation_with_constraints,What is the best phone under $600 from Motorola with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,493,false,
Q142,recommendation_with_constraints,What is the best phone under $600 from Vivo?,"Vivo V30 Pro ($499, 12GB RAM)",false,0,0.0,0.0,0.0,1421,false,
Q143,recommendation_with_constraints,What is the best phone under $300 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",false,0,0.0,0.0,0.0,3413,false,
Q144,recommendation_with_constraints,What is the best phone under $250 from Tecno?,"Tecno Spark 20 Pro ($179, 8GB RAM)",false,0,0.0,0.0,0.0,1466,false,
Q145,recommendation_with_constraints,What is the best phone under $1500 with 5G?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",false,0,0.0,0.0,0.0,3252,false,
Q146,recommendation_with_constraints,What is the best phone under $600 with NFC?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,4665,false,
Q147,recommendation_with_constraints,What is the best phone under $150 from Xiaomi with NFC?,"Xiaomi Redmi 12 ($149, 8GB RAM)",false,0,0.0,0.0,0.0,2202,false,
Q148,recommendation_with_constraints,What is the best phone under $800 from TCL with NFC?,"TCL 50 57 Max ($299, 8GB RAM)",false,0,0.0,0.0,0.0,3017,false,
Q149,recommendation_with_constraints,What is the best phone under $800?,"OnePlus 11R ($499, 16GB RAM)",false,0,0.0,0.0,0.0,2460,false,
Q150,recommendation_with_constraints,What is the best phone under $250 from Huawei?,"Nova 7 2 ($199, 6GB RAM)",false,0,0.0,0.09090909090909091,0.0,2256,false,
Q151,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, and at least 4500mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,5128,false,
Q152,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,5889,false,
Q153,complex_multi_attribute,"Find a phone priced under $500, at least 8GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,5293,false,
Q154,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,4606,false,
Q155,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,6014,false,
Q156,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,1,0.0,0.0,0.0,5977,false,
Q157,complex_multi_attribute,"Find a phone priced under $1500, at least 4GB RAM, at least 4500mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,2041,false,
Q158,complex_multi_attribute,"Find a phone priced under $150, at least 4GB RAM, and at least 5000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,7518,false,
Q159,complex_multi_attribute,"Find a phone priced under $800, at least 6GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,5776,false,
Q160,complex_multi_attribute,"Find a phone priced under $500, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,3617,false,
Q161,complex_multi_attribute,"Find a phone priced under $600, at least 8GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,5262,false,
Q162,complex_multi_attribute,"Find a phone priced under $200, at least 12GB RAM, at least 4000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,3305,false,
Q163,complex_multi_attribute,"Find a phone priced under $150, at least 4GB RAM, and at least 4000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,1834,false,
Q164,complex_multi_attribute,"Find a phone priced under $150, at least 6GB RAM, and at least 4000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,4731,false,
Q165,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,4277,false,
Q166,complex_multi_attribute,"Find a phone priced under $500, at least 6GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,1,0.0,0.0,0.0,5029,false,
Q167,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,4807,false,
Q168,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, and at least 5000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,2552,false,
Q169,complex_multi_attribute,"Find a phone priced under $1500, at least 6GB RAM, at least 4000mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,1,0.0,0.0,0.0,5192,false,
Q170,complex_multi_attribute,"Find a phone priced under $400, at least 4GB RAM, at least 5000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,1,0.0,0.0,0.0,6444,false,
Q171,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, and at least 5000mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,4606,false,
Q172,complex_multi_attribute,"Find a phone priced under $1000, at least 8GB RAM, at least 4000mAh battery, and 5G support.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,5370,false,
Q173,complex_multi_attribute,"Find a phone priced under $800, at least 4GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,2147,false,
Q174,complex_multi_attribute,"Find a phone priced under $800, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,7067,false,
Q175,complex_multi_attribute,"Find a phone priced under $1000, at least 8GB RAM, at least 5000mAh battery, and 5G support.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,4268,false,
Q176,complex_multi_attribute,"Find a phone priced under $1000, at least 12GB RAM, and at least 4500mAh battery.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1882,false,
Q177,complex_multi_attribute,"Find a phone priced under $1500, at least 8GB RAM, at least 4500mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,3115,false,
