question_id,category,question,ground_truth,hallucination_detected,flagged_claims_count,precision_at_5,reciprocal_rank,ndcg_at_10,latency_ms,error,error_message
Q053,two_device_comparison,Which phone has more RAM: the Camon 20 92 5G or the Blade V50 6 Plus?,Blade V50 6 Plus (8),true,2,0.0,0.0,0.0,1358,false,
Q054,two_device_comparison,Which phone has more storage: the Huawei Mate 40 Pro or the Pixel 7a 11 SE?,Huawei Mate 40 Pro (256),true,2,0.0,0.0,0.0,934,false,
Q055,two_device_comparison,Which phone is cheaper: the Realme 12 Pro+ or the Nord N2 66 5G?,Nord N2 66 5G (249),true,2,0.0,0.0,0.0,1317,false,
Q056,two_device_comparison,Which phone is newer: the Zenfone 9 22 or the Nokia X3 40?,Zenfone 9 22 (2023),true,3,0.0,0.0,0.0,2171,false,
Q057,two_device_comparison,Which phone is cheaper: the Fairphone 5 66+ or the C35 25 SE?,C35 25 SE (129),true,3,0.0,0.0,0.0,2696,false,
Q058,two_device_comparison,Which phone has a bigger battery: the Xiaomi Redmi Note 12 or the OnePlus 10 29s?,Xiaomi Redmi Note 12 (5000),true,2,0.0,0.0,0.0,1030,false,
Q059,two_device_comparison,Which phone has more RAM: the Magic 4 33 Max or the OnePlus 10 84s?,OnePlus 10 84s (16),false,0,0.0,0.0,0.0,820,false,
Q060,two_device_comparison,Which phone has more RAM: the Razr 40 58 Ultra or the iPhone 11 17s?,Razr 40 58 Ultra (16),true,5,0.0,0.0,0.0,1818,false,
Q061,two_device_comparison,Which phone is cheaper: the Fairphone 5 72 Neo or the Find X8 13 Neo?,Fairphone 5 72 Neo (349),true,4,0.0,0.0,0.0,1880,false,
Q062,two_device_comparison,Which phone is cheaper: the Realme GT Neo 5 or the Hot 40 19 Pro?,Hot 40 19 Pro (229),true,2,0.0,0.0,0.0,1137,false,
Q063,two_device_comparison,Which phone has more storage: the Samsung Galaxy A31 or the Nokia XR 24 Ultra?,Nokia XR 24 Ultra (256),true,3,0.0,0.0,0.0,1003,false,
Q064,two_device_comparison,Which phone is newer: the Play 6 33 Neo or the Axon 40 80?,Axon 40 80 (2022),true,6,0.0,0.0,0.0,1024,false,
Q065,two_device_comparison,Which phone is cheaper: the Itel P40 or the POCO M5 16+?,Itel P40 (99),true,2,0.0,0.0,0.0,1007,false,
Q066,two_device_comparison,Which phone has more storage: the Xperia Pro 84s or the Moto G50 99+?,Xperia Pro 84s (256),true,4,0.0,0.0,0.0,953,false,
Q067,two_device_comparison,Which phone has a bigger battery: the Xperia Pro 56+ or the Motorola Moto G54?,Motorola Moto G54 (6000),true,3,0.0,0.0,0.0,2911,false,
Q068,two_device_comparison,Which phone is newer: the POCO X6 29 5G or the Moto G100 78 Lite?,Moto G100 78 Lite (2023),true,2,0.0,0.0,0.0,740,false,
Q069,two_device_comparison,Which phone is cheaper: the Oppo A7 74 Ultra or the C25 29 5G?,C25 29 5G (129),true,3,0.0,0.0,0.0,1818,false,
Q070,two_device_comparison,Which phone has more storage: the Asus ROG Phone 5s or the iQOO Z5 65 Plus?,Asus ROG Phone 5s (512),true,2,0.0,0.0,0.0,3297,false,
Q071,two_device_comparison,Which phone has more storage: the OnePlus Nord N 46 SE or the P30 Lite 39 Pro?,P30 Lite 39 Pro (128),true,2,0.0,0.0,0.0,902,false,
Q072,two_device_comparison,Which phone has a bigger battery: the Realme 9 Pro+ or the Mate 60 25 SE?,Mate 60 25 SE (5400),true,2,0.0,0.0,0.0,954,false,
Q073,two_device_comparison,Which phone is newer: the U23 Pro 29 Pro or the iQOO 10 79 Ultra?,iQOO 10 79 Ultra (2022),true,6,0.0,0.0,0.0,1829,false,
Q074,two_device_comparison,Which phone is newer: the U23 Pro 15 5G or the P30 Lite 5 Max?,P30 Lite 5 Max (2023),true,6,0.0,0.0,0.0,1662,false,
Q075,two_device_comparison,Which phone has a bigger battery: the Nokia 7 92 Neo or the OnePlus 12 4 Lite?,Nokia 7 92 Neo (5000),true,4,0.0,0.0,0.0,1211,false,
Q076,two_device_comparison,Which phone has more storage: the Oppo A54s or the X80 88+?,X80 88+ (256),true,1,0.0,0.0,0.0,820,false,
Q077,two_device_comparison,Which phone has more RAM: the Nokia C32 or the Galaxy Z Flip 7 Pro?,Galaxy Z Flip 7 Pro (8),true,2,0.0,0.0,0.0,1297,false,
Q078,two_device_comparison,Which phone has a bigger battery: the Xperia Pro 42 Ultra or the Xiaomi Redmi Note 10?,Xperia Pro 42 Ultra (5400),true,2,0.0,0.0,0.0,765,false,
Q079,two_device_comparison,Which phone has more storage: the Black Shark 5 29 SE or the Samsung Galaxy A30s?,Black Shark 5 29 SE (256),true,3,0.0,0.0,0.0,1424,false,
Q080,two_device_comparison,Which phone has more storage: the Pixel 6 53 Neo or the X7 66 SE?,Pixel 6 53 Neo (256),true,7,0.0,0.0,0.0,3626,false,
Q081,two_device_comparison,Which phone is newer: the Nokia G3 16 Lite or the Galaxy F0 84+?,Nokia G3 16 Lite (2021),true,4,0.0,0.0,0.0,1769,false,
Q082,two_device_comparison,Which phone has more RAM: the Magic 4 9 Neo or the Desire 22 21 SE?,Magic 4 9 Neo (16),true,3,0.0,0.0,0.0,1088,false,
Q083,two_device_comparison,Which phone has more RAM: the Spark 8 29 Neo or the TCL 50 90 Max?,Spark 8 29 Neo (6),true,4,0.0,0.0,0.0,1287,false,
Q084,two_device_comparison,Which phone is newer: the Hot 20 22 SE or the Y15 13 Pro?,Y15 13 Pro (2023),true,1,0.0,0.0,0.0,532,false,
Q085,two_device_comparison,Which phone is cheaper: the Magic 5 35 Lite or the Fairphone 5 61 5G?,Fairphone 5 61 5G (399),true,2,0.0,0.0,0.0,1368,false,
Q086,two_device_comparison,Which phone has more storage: the Xiaomi Mi 11 or the Phone 2a 18?,Phone 2a 18 (512),true,2,0.0,0.0,0.0,1156,false,
Q087,two_device_comparison,Which phone has more RAM: the Blackview BL9000 Pro or the iQOO Neo 8 56 Max?,Blackview BL9000 Pro (8),true,4,0.0,0.0,0.0,1201,false,
Q088,two_device_comparison,Which phone is cheaper: the Xperia 10 43 Pro or the Fairphone 5 10?,Xperia 10 43 Pro (349),true,4,0.0,0.0,0.0,1313,false,
Q089,two_device_comparison,Which phone has a bigger battery: the iQOO Neo 8 51 Plus or the POCO C4 98?,POCO C4 98 (5000),true,4,0.0,0.0,0.0,1209,false,
Q090,two_device_comparison,Which phone has more RAM: the Oppo A5 61 Plus or the Moto G52 10 SE?,Moto G52 10 SE (8),true,4,0.0,0.0,0.0,1238,false,
Q091,two_device_comparison,Which phone is cheaper: the Spark 10 1 5G or the X7 82 Ultra?,Spark 10 1 5G (99),true,3,0.0,0.0,0.0,1286,false,
Q092,two_device_comparison,Which phone is newer: the X8 33 Pro or the iQOO Z6 4 SE?,iQOO Z6 4 SE (2023),true,3,0.0,0.0,0.0,786,false,
Q093,two_device_comparison,Which phone has a bigger battery: the Pova 5 50 5G or the Nokia 9 PureView?,Pova 5 50 5G (5000),true,2,0.0,0.0,0.0,661,false,
Q094,two_device_comparison,Which phone has a bigger battery: the Meizu 20 70 Max or the Moto E40 91 5G?,Meizu 20 70 Max (5000),true,3,0.0,0.0,0.0,771,false,
Q095,two_device_comparison,Which phone is newer: the Spark 20 78 SE or the Samsung Galaxy S24+?,Samsung Galaxy S24+ (2024),true,2,0.0,0.0,0.0,777,false,
Q096,two_device_comparison,Which phone has more RAM: the C35 18 Plus or the Hot 40 4 5G?,Hot 40 4 5G (8),true,2,0.0,0.0,0.0,4937,false,
Q097,two_device_comparison,Which phone is cheaper: the Note 30 99+ or the Xperia L 52?,Note 30 99+ (199),true,6,0.0,0.0,0.0,1794,false,
Q098,two_device_comparison,Which phone has a bigger battery: the Meizu 21 35 5G or the Sony Xperia 1 IV?,Sony Xperia 1 IV (5000),true,2,0.0,0.0,0.0,709,false,
Q099,two_device_comparison,Which phone has more RAM: the X70 87 Neo or the Oppo A3 88 Ultra?,X70 87 Neo (16),true,5,0.0,0.0,0.0,1392,false,
Q100,two_device_comparison,Which phone has more storage: the Huawei Pura 70 Pro+ or the P50 94+?,Huawei Pura 70 Pro+ (1024),true,3,0.0,0.0,0.0,1023,false,
Q101,recommendation_with_constraints,What is the best phone under $200 from OnePlus with 5G?,"Nord N2 70 Ultra ($199, 6GB RAM)",true,2,0.0,0.0,0.0,1599,false,
Q102,recommendation_with_constraints,What is the best phone under $800 from TCL?,"TCL 50 XE ($249, 8GB RAM)",true,3,0.0,0.0,0.0,1205,false,
Q103,recommendation_with_constraints,What is the best phone under $1500?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",true,7,0.0,0.0,0.0,5175,false,
Q104,recommendation_with_constraints,What is the best phone under $600 from Nokia with NFC?,"Nokia G6 2s ($599, 12GB RAM)",false,0,0.0,0.0,0.0,688,false,
Q105,recommendation_with_constraints,What is the best phone under $200?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,1738,false,
Q106,recommendation_with_constraints,What is the best phone under $150 with 5G?,"Samsung Galaxy A05 ($129, 4GB RAM)",true,4,0.0,0.0,0.0,1837,false,
Q107,recommendation_with_constraints,What is the best phone under $200 from Google with 5G?,"Pixel 4a 96 Max ($199, 6GB RAM)",true,3,0.0,0.0,0.0,1318,false,
Q108,recommendation_with_constraints,What is the best phone under $400 from OnePlus?,"OnePlus Nord 2T ($399, 12GB RAM)",true,3,0.0,0.0,0.0,1268,false,
Q109,recommendation_with_constraints,What is the best phone under $1500 from Fairphone?,"Fairphone 4 55 Max ($599, 12GB RAM)",true,1,0.0,0.0,0.0,1331,false,
Q110,recommendation_with_constraints,What is the best phone under $600?,"OnePlus 11R ($499, 16GB RAM)",true,5,0.0,0.0,0.0,2004,false,
Q111,recommendation_with_constraints,What is the best phone under $600 from Xiaomi with 5G?,"Xiaomi POCO M6 Pro ($249, 12GB RAM)",true,3,0.0,0.0,0.0,1741,false,
Q112,recommendation_with_constraints,What is the best phone under $300?,"Motorola Moto G54 ($199, 12GB RAM)",true,5,0.0,0.0,0.0,1862,false,
Q113,recommendation_with_constraints,What is the best phone under $200 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,1506,false,
Q114,recommendation_with_constraints,What is the best phone under $150 from Samsung with 5G?,"Samsung Galaxy A05 ($129, 4GB RAM)",true,1,0.0,0.0,0.0,1085,false,
Q115,recommendation_with_constraints,What is the best phone under $300 from Sony with NFC?,"Sony Xperia L4 ($249, 8GB RAM)",true,1,0.0,0.0,0.0,720,false,
Q116,recommendation_with_constraints,What is the best phone under $800 with NFC?,"OnePlus 11R ($499, 16GB RAM)",true,4,0.0,0.0,0.0,2333,false,
Q117,recommendation_with_constraints,What is the best phone under $250?,"Motorola Moto G54 ($199, 12GB RAM)",true,5,0.0,0.0,0.0,3265,false,
Q118,recommendation_with_constraints,What is the best phone under $150?,"Xiaomi Redmi 12 ($149, 8GB RAM)",true,4,0.0,0.0,0.0,1732,false,
Q119,recommendation_with_constraints,What is the best phone under $1000 with 5G?,"Asus ROG Phone 5s ($999, 18GB RAM)",true,5,0.0,0.0,0.0,3551,false,
Q120,recommendation_with_constraints,What is the best phone under $300 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,3314,false,
Q121,recommendation_with_constraints,What is the best phone under $1500 from Huawei with NFC?,"Mate 60 37 Pro ($1099, 16GB RAM)",true,2,0.0,0.0,0.0,1481,false,
Q122,recommendation_with_constraints,What is the best phone under $400 with 5G?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,2084,false,
Q123,recommendation_with_constraints,What is the best phone under $400 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",true,3,0.0,0.0,0.0,1816,false,
Q124,recommendation_with_constraints,What is the best phone under $800 with 5G?,"OnePlus 11R ($499, 16GB RAM)",true,9,0.0,0.0,0.0,2380,false,
Q125,recommendation_with_constraints,What is the best phone under $200 from OnePlus with NFC?,"Nord N2 70 Ultra ($199, 6GB RAM)",true,2,0.0,0.0,0.0,970,false,
Q126,recommendation_with_constraints,What is the best phone under $200 from Sony?,"Xperia L 29 5G ($199, 6GB RAM)",true,2,0.0,0.0,0.0,1597,false,
Q127,recommendation_with_constraints,What is the best phone under $400?,"Motorola Moto G54 ($199, 12GB RAM)",true,5,0.0,0.0,0.0,2103,false,
Q128,recommendation_with_constraints,What is the best phone under $1000?,"Asus ROG Phone 5s ($999, 18GB RAM)",true,6,0.0,0.0,0.0,2098,false,
Q129,recommendation_with_constraints,What is the best phone under $250 from Infinix?,"Infinix Hot 30 ($149, 8GB RAM)",true,4,0.0,0.0,0.0,1954,false,
Q130,recommendation_with_constraints,What is the best phone under $800 from Samsung?,"Galaxy A7 50 Max ($599, 12GB RAM)",true,5,0.0,0.0,0.0,1787,false,
Q131,recommendation_with_constraints,What is the best phone under $500?,"OnePlus 11R ($499, 16GB RAM)",true,5,0.0,0.0,0.0,2425,false,
Q132,recommendation_with_constraints,What is the best phone under $200 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,3060,false,
Q133,recommendation_with_constraints,What is the best phone under $1500 from Nothing with 5G?,"Nothing Phone 2a ($349, 12GB RAM)",true,2,0.0,0.0,0.0,1624,false,
Q134,recommendation_with_constraints,What is the best phone under $500 from Tecno?,"Tecno Spark 20 Pro ($179, 8GB RAM)",true,4,0.0,0.0,0.0,1723,false,
Q135,recommendation_with_constraints,What is the best phone under $600 from Nothing with 5G?,"Nothing Phone 2a ($349, 12GB RAM)",true,2,0.0,0.0,0.0,1234,false,
Q136,recommendation_with_constraints,What is the best phone under $1500 from Xiaomi?,"Xiaomi 14 Pro ($999, 16GB RAM)",true,5,0.0,0.0,0.0,1773,false,
Q137,recommendation_with_constraints,What is the best phone under $1500 with NFC?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",true,4,0.0,0.0,0.0,3049,false,
Q138,recommendation_with_constraints,What is the best phone under $600 from Honor with 5G?,"Honor X9b ($299, 12GB RAM)",true,2,0.0,0.0,0.0,2369,false,
Q139,recommendation_with_constraints,What is the best phone under $1000 from Infinix with 5G?,"Infinix Zero 30 5G ($299, 8GB RAM)",true,3,0.0,0.0,0.0,1983,false,
Q140,recommendation_with_constraints,What is the best phone under $500 with NFC?,"OnePlus 11R ($499, 16GB RAM)",true,4,0.0,0.0,0.0,2015,false,
Q141,recommendation_with_constraints,What is the best phone under $600 from Motorola with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,1625,false,
Q142,recommendation_with_constraints,What is the best phone under $600 from Vivo?,"Vivo V30 Pro ($499, 12GB RAM)",true,3,0.0,0.0,0.0,1659,false,
Q143,recommendation_with_constraints,What is the best phone under $300 with NFC?,"Motorola Moto G54 ($199, 12GB RAM)",true,4,0.0,0.0,0.0,1726,false,
Q144,recommendation_with_constraints,What is the best phone under $250 from Tecno?,"Tecno Spark 20 Pro ($179, 8GB RAM)",true,4,0.0,0.0,0.0,1794,false,
Q145,recommendation_with_constraints,What is the best phone under $1500 with 5G?,"Asus ROG Phone 8 Pro ($1099, 24GB RAM)",true,5,0.0,0.0,0.0,2901,false,
Q146,recommendation_with_constraints,What is the best phone under $600 with NFC?,"OnePlus 11R ($499, 16GB RAM)",true,5,0.0,0.0,0.0,2762,false,
Q147,recommendation_with_constraints,What is the best phone under $150 from Xiaomi with NFC?,"Xiaomi Redmi 12 ($149, 8GB RAM)",true,3,0.0,0.0,0.0,1156,false,
Q148,recommendation_with_constraints,What is the best phone under $800 from TCL with NFC?,"TCL 50 57 Max ($299, 8GB RAM)",true,1,0.0,0.0,0.0,1705,false,
Q149,recommendation_with_constraints,What is the best phone under $800?,"OnePlus 11R ($499, 16GB RAM)",true,5,0.0,0.0,0.0,3425,false,
Q150,recommendation_with_constraints,What is the best phone under $250 from Huawei?,"Nova 7 2 ($199, 6GB RAM)",true,3,0.0,0.0,0.0,1584,false,
Q151,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, and at least 4500mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,3,0.0,0.0,0.0,1751,false,
Q152,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,2387,false,
Q153,complex_multi_attribute,"Find a phone priced under $500, at least 8GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,4,0.0,0.0,0.0,2305,false,
Q154,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,1701,false,
Q155,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,1746,false,
Q156,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2544,false,
Q157,complex_multi_attribute,"Find a phone priced under $1500, at least 4GB RAM, at least 4500mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2432,false,
Q158,complex_multi_attribute,"Find a phone priced under $150, at least 4GB RAM, and at least 5000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",true,6,0.0,0.0,0.0,2505,false,
Q159,complex_multi_attribute,"Find a phone priced under $800, at least 6GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2978,false,
Q160,complex_multi_attribute,"Find a phone priced under $500, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,5,0.0,0.0,0.0,2406,false,
Q161,complex_multi_attribute,"Find a phone priced under $600, at least 8GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2184,false,
Q162,complex_multi_attribute,"Find a phone priced under $200, at least 12GB RAM, at least 4000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,4,0.0,0.0,0.0,2267,false,
Q163,complex_multi_attribute,"Find a phone priced under $150, at least 4GB RAM, and at least 4000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",true,6,0.0,0.0,0.0,1705,false,
Q164,complex_multi_attribute,"Find a phone priced under $150, at least 6GB RAM, and at least 4000mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",true,6,0.0,0.0,0.0,1684,false,
Q165,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,3,0.0,0.0,0.0,1480,false,
Q166,complex_multi_attribute,"Find a phone priced under $500, at least 6GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,4,0.0,0.0,0.0,1724,false,
Q167,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,6,0.0,0.0,0.0,1832,false,
Q168,complex_multi_attribute,"Find a phone priced under $600, at least 12GB RAM, and at least 5000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,3,0.0,0.0,0.0,1474,false,
Q169,complex_multi_attribute,"Find a phone priced under $1500, at least 6GB RAM, at least 4000mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2199,false,
Q170,complex_multi_attribute,"Find a phone priced under $400, at least 4GB RAM, at least 5000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,1,0.0,0.0,0.0,1363,false,
Q171,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, and at least 5000mAh battery.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,3,0.0,0.0,0.0,1388,false,
Q172,complex_multi_attribute,"Find a phone priced under $1000, at least 8GB RAM, at least 4000mAh battery, and 5G support.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,2021,false,
Q173,complex_multi_attribute,"Find a phone priced under $800, at least 4GB RAM, at least 4500mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2234,false,
Q174,complex_multi_attribute,"Find a phone priced under $800, at least 6GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,1729,false,
Q175,complex_multi_attribute,"Find a phone priced under $1000, at least 8GB RAM, at least 5000mAh battery, and 5G support.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,2851,false,
Q176,complex_multi_attribute,"Find a phone priced under $1000, at least 12GB RAM, and at least 4500mAh battery.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,1858,false,
Q177,complex_multi_attribute,"Find a phone priced under $1500, at least 8GB RAM, at least 4500mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2154,false,
